id,SalePrice
1461,2.541400389121463
1462,2.559002794303522
1463,2.5728811766360913
1464,2.5797723958017165
1465,2.5812227550734277
1466,2.568787850686706
1467,2.572458557131915
1468,2.5636008291628176
1469,2.5786511908914713
1470,2.540829924576836
1471,2.576134773288329
1472,2.5262721372017087
1473,2.5233976379824563
1474,2.555081874461023
1475,2.5336179507882006
1476,2.6226985201407174
1477,2.596254508431932
1478,2.610276201908934
1479,2.6101851956701387
1480,2.6444452273914307
1481,2.6163365010262662
1482,2.5854686130273508
1483,2.573149945288284
1484,2.5639073320636077
1485,2.5792088064464913
1486,2.578324178048432
1487,2.6189113898751373
1488,2.594064398813567
1489,2.5762253813846363
1490,2.593978015275678
1491,2.5792866535156493
1492,2.5210022579200375
1493,2.5760055035180542
1494,2.6096578414273677
1495,2.607827019467221
1496,2.5923416753224533
1497,2.573177023488515
1498,2.5694736050825733
1499,2.5664469001708863
1500,2.5629603977156443
1501,2.569670406358614
1502,2.556260421360463
1503,2.6073810189058833
1504,2.5950716439232875
1505,2.589932352707398
1506,2.575952696105925
1507,2.5962434900937725
1508,2.581404448979585
1509,2.5641222342610193
1510,2.5546749269209337
1511,2.5599345329284127
1512,2.571365926944999
1513,2.560475086681064
1514,2.560934138540355
1515,2.5777582326737574
1516,2.561393700644732
1517,2.56877233801719
1518,2.5490673876727667
1519,2.5839722999104078
1520,2.5449453558628807
1521,2.5471234430642435
1522,2.5719790951207435
1523,2.5353202393763308
1524,2.5455409295976956
1525,2.539799123741872
1526,2.5350973811618687
1527,2.5345410217633018
1528,2.553070087791109
1529,2.5585845679354096
1530,2.5754937083950544
1531,2.5319076484874046
1532,2.5253457289296084
1533,2.5562468288542575
1534,2.546281436549272
1535,2.556750879176826
1536,2.532153477999382
1537,2.487873933635268
1538,2.5567489738603753
1539,2.577711645921926
1540,2.5216804623884803
1541,2.551834963465629
1542,2.5534908907116147
1543,2.5717509804352523
1544,2.5174527715351154
1545,2.5401437726860117
1546,2.5518587277499654
1547,2.546316445858392
1548,2.554453541635881
1549,2.543590089242218
1550,2.549126598175886
1551,2.531625774425941
1552,2.549525414440668
1553,2.555116538014396
1554,2.538960650384698
1555,2.563091885814791
1556,2.5154702864939935
1557,2.5301319922683563
1558,2.5283663677696846
1559,2.4890610820652754
1560,2.5495837290321703
1561,2.5439638681863315
1562,2.548060627263337
1563,2.5397907021199075
1564,2.5612167586015877
1565,2.5589803523927874
1566,2.5941351575995704
1567,2.507477434023944
1568,2.5925955884437704
1569,2.54406924428832
1570,2.5537001384408504
1571,2.5438128745143005
1572,2.5533229412846272
1573,2.590757212280823
1574,2.540030857427377
1575,2.5906029484100803
1576,2.5974349590536128
1577,2.5714767723337504
1578,2.558633156167766
1579,2.555482833343473
1580,2.579659042624852
1581,2.5616979970882383
1582,2.5439291803174564
1583,2.607243466463598
1584,2.586641496162637
1585,2.549598965024795
1586,2.492549402055976
1587,2.532892060243128
1588,2.5591459238280225
1589,2.5231926506039892
1590,2.549451324069683
1591,2.5186385496552317
1592,2.53743502569667
1593,2.545253822968135
1594,2.5431188552506048
1595,2.5319733976647423
1596,2.586030304160675
1597,2.579272679508448
1598,2.5926798122564794
1599,2.566060312619461
1600,2.562328916442627
1601,2.4955975020256567
1602,2.5400239124477455
1603,2.49784854932719
1604,2.598707300950577
1605,2.594958018122949
1606,2.5674480780044373
1607,2.572021878906121
1608,2.586659022112033
1609,2.5725410311774572
1610,2.5591016174746386
1611,2.551766080918841
1612,2.569124796349145
1613,2.5662161452786822
1614,2.5463893013667
1615,2.523668155721005
1616,2.509181647810642
1617,2.523550502040182
1618,2.5450603998928685
1619,2.552313790350504
1620,2.5560528543921595
1621,2.5524206208186215
1622,2.5553164769878953
1623,2.5993262542249806
1624,2.583689196149601
1625,2.5396568937176176
1626,2.56943410116152
1627,2.5780349235944766
1628,2.606543773847994
1629,2.5740144280353308
1630,2.6214552715141437
1631,2.5923105995416686
1632,2.5968713356440376
1633,2.5713809882626895
1634,2.574426115239016
1635,2.5700539233585227
1636,2.559714489062519
1637,2.5815628042132652
1638,2.571247130439226
1639,2.577930900036888
1640,2.597569800866344
1641,2.574530990257548
1642,2.5953470074073195
1643,2.584414558897633
1644,2.593438065977751
1645,2.5794886173145026
1646,2.562245786077554
1647,2.5637828791972015
1648,2.5467583412843156
1649,2.5538168388671245
1650,2.5363127874298272
1651,2.541701277573841
1652,2.5260251092179775
1653,2.5281957469458414
1654,2.554864379171428
1655,2.548870028129416
1656,2.552439119629277
1657,2.5561732405356334
1658,2.554852057380459
1659,2.5382310402891872
1660,2.56190524194554
1661,2.6342187697758397
1662,2.6322228904452944
1663,2.62715235526458
1664,2.6461538127116984
1665,2.612772939332502
1666,2.619581971745061
1667,2.628720971948275
1668,2.6234470061370323
1669,2.6147688133638662
1670,2.622793313733142
1671,2.6012498176322394
1672,2.6352023539818483
1673,2.6073747066491224
1674,2.594166755524387
1675,2.5796418334334668
1676,2.5790217254258914
1677,2.5875240243087845
1678,2.638223562113084
1679,2.6299319733998865
1680,2.6170558958961245
1681,2.596828412428002
1682,2.6160097584698008
1683,2.5743413615604185
1684,2.5710429564012336
1685,2.5708164218665672
1686,2.5671629354867127
1687,2.570983386343569
1688,2.5759537739402467
1689,2.5788601697208393
1690,2.5800267019952696
1691,2.576312724828881
1692,2.6023012306983446
1693,2.5690907979073003
1694,2.574220136614793
1695,2.5678704366284686
1696,2.600754299368759
1697,2.5701736196658653
1698,2.6203715493054895
1699,2.6133357744893044
1700,2.5990390702234163
1701,2.6039744996090866
1702,2.593183307634204
1703,2.593270876957564
1704,2.6042524117019377
1705,2.594278938920161
1706,2.6174237610665463
1707,2.5838628079435852
1708,2.580916798414623
1709,2.601097372563047
1710,2.587117809673451
1711,2.605325996568711
1712,2.597063051528563
1713,2.605580161217669
1714,2.588844502095958
1715,2.58430319362603
1716,2.57423927980636
1717,2.571792615165297
1718,2.551654032500112
1719,2.584070556406436
1720,2.5950868473856494
1721,2.56473389220883
1722,2.544621028396211
1723,2.5611430703399525
1724,2.5813537497266883
1725,2.5938437719332263
1726,2.5757892963752447
1727,2.5595990030188105
1728,2.570417320947089
1729,2.5679380505501976
1730,2.5622847544032226
1731,2.5411000646001587
1732,2.544036763322529
1733,2.5360946419668955
1734,2.542453128592835
1735,2.5433654988021877
1736,2.5315399257492257
1737,2.610269310548868
1738,2.5993043405110057
1739,2.5931271961058235
1740,2.5822461692502916
1741,2.5748356668608827
1742,2.5690324094981807
1743,2.572757481978594
1744,2.6153443846866016
1745,2.587580970989658
1746,2.5760451677317504
1747,2.5861164605044635
1748,2.5870914812779393
1749,2.5544208971438076
1750,2.543654129269533
1751,2.5997429607969678
1752,2.5378111803540664
1753,2.5592404682608256
1754,2.5775514106640736
1755,2.5657578258413287
1756,2.5434575085898707
1757,2.542044529158564
1758,2.5574941723286266
1759,2.5648143152698637
1760,2.566227077608923
1761,2.5567935770006587
1762,2.5724462911262704
1763,2.576540435903054
1764,2.536503003208358
1765,2.567433431005996
1766,2.5780285539846384
1767,2.5888151680540243
1768,2.5530727338124684
1769,2.569969000444477
1770,2.5610087613631802
1771,2.5432148554795613
1772,2.5472982025232387
1773,2.5442089263369954
1774,2.5538726831142977
1775,2.554217910364752
1776,2.5485257652457594
1777,2.532618840352753
1778,2.552726966902083
1779,2.539868578264483
1780,2.572472207632849
1781,2.545279879216354
1782,2.5149252668154247
1783,2.554619916766294
1784,2.533101243293171
1785,2.5446855915016817
1786,2.5528092798563855
1787,2.56718541684042
1788,2.4880025664980443
1789,2.526597537179904
1790,2.5074431816206766
1791,2.573067305276002
1792,2.563778825258837
1793,2.546015115493516
1794,2.561499933052581
1795,2.549458174700293
1796,2.549935043467853
1797,2.5381232678461205
1798,2.540719322968487
1799,2.5341770481853416
1800,2.5500470908020727
1801,2.5459980881361037
1802,2.5569277760962987
1803,2.5581096053870107
1804,2.5505146806622196
1805,2.5508678090360095
1806,2.545522464377303
1807,2.5518602181257752
1808,2.545850468243819
1809,2.544644533223107
1810,2.550548814054871
1811,2.5230205460229578
1812,2.5264147409698436
1813,2.5433032946312766
1814,2.523630080942337
1815,2.4781453820806036
1816,2.5274559996711163
1817,2.530162929502616
1818,2.5535944671969606
1819,2.543935518747206
1820,2.4737139389432676
1821,2.5426198187635265
1822,2.5595484319699566
1823,2.462362336241649
1824,2.546238205506927
1825,2.5538907817723038
1826,2.530823562710046
1827,2.5276242222889427
1828,2.5511340405592438
1829,2.5469786560053587
1830,2.5516175505701315
1831,2.5541435226267515
1832,2.5020188954563456
1833,2.5541534785051847
1834,2.5384284231458554
1835,2.5365437373065642
1836,2.5439094752124403
1837,2.5154171244759307
1838,2.543825137962427
1839,2.52806141583745
1840,2.552430672547698
1841,2.549151663774369
1842,2.5210042505531196
1843,2.5452176667973023
1844,2.556624294865692
1845,2.5559159769970794
1846,2.5625322013553204
1847,2.569462034294
1848,2.475957792310843
1849,2.5359582520145314
1850,2.538086569486888
1851,2.5583135839403357
1852,2.544904474616264
1853,2.5404856590053093
1854,2.5644632508391965
1855,2.559921325630577
1856,2.589396357382848
1857,2.546861656334929
1858,2.5503202352503638
1859,2.540752798522057
1860,2.556786213490228
1861,2.5402559201689763
1862,2.616463035166008
1863,2.610493621028846
1864,2.610519732489116
1865,2.6204396474464633
1866,2.6176427579426553
1867,2.589878800085885
1868,2.606729839918114
1869,2.581866302852325
1870,2.5896633079978386
1871,2.599485506740494
1872,2.5708618708763837
1873,2.5922252874038145
1874,2.5623350357596038
1875,2.5801838158058175
1876,2.581484376809045
1877,2.5846693672605987
1878,2.58302162749812
1879,2.545817475936694
1880,2.547811680313678
1881,2.5965942492412686
1882,2.594356760139627
1883,2.5753507169722516
1884,2.582594943577763
1885,2.59319386490805
1886,2.6066305927643274
1887,2.5867925714559856
1888,2.6032603948311253
1889,2.568989046407111
1890,2.536700768272507
1891,2.5506398113031636
1892,2.52278103059412
1893,2.545754736428224
1894,2.5425172006829695
1895,2.5478374269746524
1896,2.546061089961147
1897,2.538438370173303
1898,2.533744197669483
1899,2.5668316941135516
1900,2.5623820300706313
1901,2.5695667593740392
1902,2.562155281813993
1903,2.589011715889687
1904,2.553714021521407
1905,2.5808258296336204
1906,2.558779706068617
1907,2.5841942321922695
1908,2.5343971583118905
1909,2.548035714560614
1910,2.541190019825949
1911,2.5892810430900095
1912,2.621580653118786
1913,2.551963178985487
1914,2.4796682104601797
1915,2.6081873697042934
1916,2.4952627377058483
1917,2.594215726082292
1918,2.5537883763724976
1919,2.5738876853226085
1920,2.564095737737948
1921,2.6238612424250287
1922,2.6142493561875115
1923,2.594421659908826
1924,2.5860812134125757
1925,2.5791416044054363
1926,2.6237333657180653
1927,2.548595269884555
1928,2.563815449904543
1929,2.5450355611949362
1930,2.5503630753355515
1931,2.554983848997552
1932,2.554386739431017
1933,2.5747812514345174
1934,2.5738163596445593
1935,2.5682957152131376
1936,2.579301626428285
1937,2.575298135423862
1938,2.568940298233965
1939,2.594335441800865
1940,2.578461561123453
1941,2.567749023433255
1942,2.574758372622201
1943,2.587119052359325
1944,2.626161526261377
1945,2.6319001175343812
1946,2.5464292059808895
1947,2.598664774091212
1948,2.566591243318244
1949,2.597567394448571
1950,2.577258524591239
1951,2.593378743924979
1952,2.582396878959108
1953,2.5658640767699192
1954,2.574290866984524
1955,2.551678892729432
1956,2.612857940601908
1957,2.5588895434596415
1958,2.608962249838122
1959,2.5571867620432958
1960,2.5388790246186916
1961,2.5407920172693945
1962,2.5264060139914952
1963,2.5324880065510404
1964,2.5310877787394634
1965,2.5531503916823812
1966,2.5511778641682463
1967,2.609723969970995
1968,2.633384077342489
1969,2.6286530686762055
1970,2.6310933721847976
1971,2.643114427282584
1972,2.626708152436919
1973,2.6033459683247515
1974,2.619331535952918
1975,2.6504203225027108
1976,2.60434705962888
1977,2.622474930198677
1978,2.620315759405707
1979,2.6167534252576456
1980,2.582738388003686
1981,2.6199798166101544
1982,2.587869445529612
1983,2.5831959329751704
1984,2.5681685029731915
1985,2.5898663054989757
1986,2.582982149076313
1987,2.57390262355925
1988,2.5698904868926618
1989,2.577573035270664
1990,2.5832491319844153
1991,2.5913463109432873
1992,2.5865086819566443
1993,2.567789385325241
1994,2.5902453581747222
1995,2.573457780723813
1996,2.5964701880613212
1997,2.6139496186152016
1998,2.6125383134340563
1999,2.6072922418789375
2000,2.6164490134553677
2001,2.6061814511960093
2002,2.5936449529346435
2003,2.5972753005585436
2004,2.607036348741146
2005,2.5902730676096564
2006,2.588345701589104
2007,2.5980780745804215
2008,2.5847311054767284
2009,2.58018510588302
2010,2.5791123650102565
2011,2.5552182651032815
2012,2.5698776722545396
2013,2.5717190428392733
2014,2.574443851085505
2015,2.58305777306021
2016,2.577582151338571
2017,2.5780834729472293
2018,2.53702272264184
2019,2.548749761009406
2020,2.5296341463793524
2021,2.5261995272678677
2022,2.5747054466911874
2023,2.55604984980534
2024,2.6062249947980796
2025,2.6223702211348496
2026,2.5708736071212592
2027,2.5650060154974397
2028,2.5611547221969087
2029,2.567658740443069
2030,2.601328398913029
2031,2.59120929685339
2032,2.5982565452635384
2033,2.5978815151037224
2034,2.5723093214907684
2035,2.5889902799076596
2036,2.582287622302894
2037,2.5860463050976237
2038,2.6217735286367705
2039,2.5910481537546772
2040,2.6043673948843824
2041,2.612509868980325
2042,2.5840650400778755
2043,2.571945947317469
2044,2.570441397475643
2045,2.5853550361885156
2046,2.5593317957800084
2047,2.5572053563734523
2048,2.5547373155445716
2049,2.5571930358444255
2050,2.5709288198094735
2051,2.5284397724781784
2052,2.5424158206626717
2053,2.5586383517783573
2054,2.5211572837215694
2055,2.561741991933557
2056,2.5602239360096966
2057,2.5355477437809295
2058,2.5852868881015922
2059,2.5486460484468307
2060,2.5712246357315878
2061,2.56997193115315
2062,2.545725100665178
2063,2.5401746880635736
2064,2.5516245769949952
2065,2.5406676285191776
2066,2.5671180057949745
2067,2.5345845258917192
2068,2.5583679304273925
2069,2.5172308799899006
2070,2.5414441970975132
2071,2.5234384437685686
2072,2.5534101740198007
2073,2.546887656017049
2074,2.5754153580654604
2075,2.5580506295611483
2076,2.538950624044366
2077,2.559518957823214
2078,2.5433890608673173
2079,2.5506737378681623
2080,2.5386097386430633
2081,2.5463337639594728
2082,2.5405849040730963
2083,2.5581030344636435
2084,2.531913654346339
2085,2.5366870888998956
2086,2.538589798188011
2087,2.5435687931854907
2088,2.5239415797130116
2089,2.5077224898269064
2090,2.5418650001050307
2091,2.532534807160902
2092,2.5412336778931386
2093,2.53628860538151
2094,2.533444930895957
2095,2.5608289090725607
2096,2.516010392562689
2097,2.527102154689294
