id,SalePrice
1461,2.5406502389558545
1462,2.5598938925801704
1463,2.572987985844004
1464,2.580056328741591
1465,2.5806691643884716
1466,2.5669755020094165
1467,2.5722394065527876
1468,2.5641132263717026
1469,2.576304384181456
1470,2.5423945977365108
1471,2.572565568196217
1472,2.5247339255730483
1473,2.5223872096492226
1474,2.554791336119783
1475,2.5319636582504876
1476,2.623479756709854
1477,2.596291701900872
1478,2.6110838585134895
1479,2.6102697088199593
1480,2.64382791534325
1481,2.620206886946617
1482,2.585901606283919
1483,2.5727935727156086
1484,2.5653950288871346
1485,2.58101218811362
1486,2.577658545821626
1487,2.6214400153672104
1488,2.5940113467460506
1489,2.576022865202979
1490,2.5954371401394734
1491,2.5790268208968095
1492,2.5201516008252463
1493,2.5751180022752966
1494,2.6113311072509817
1495,2.608698838622435
1496,2.592837582608433
1497,2.5713276736002952
1498,2.5732535364254847
1499,2.5684738066589223
1500,2.5624533444247364
1501,2.5692412144537755
1502,2.556585121240562
1503,2.608912971162435
1504,2.5955267198515846
1505,2.590540618779254
1506,2.575199990059333
1507,2.5936982980150587
1508,2.582178704006269
1509,2.5637138427452193
1510,2.555919036949577
1511,2.5632181813414405
1512,2.5700298191666286
1513,2.5582735595957926
1514,2.562124781532086
1515,2.575316451270053
1516,2.561356936082138
1517,2.5675202146398304
1518,2.5484794741659185
1519,2.5834271530719866
1520,2.5462906044914
1521,2.5470131004101098
1522,2.5702734878838998
1523,2.5347456110620437
1524,2.5438294318768255
1525,2.540186228085153
1526,2.534138742676277
1527,2.532492345358433
1528,2.5506624031044685
1529,2.5607320400866977
1530,2.577646011974228
1531,2.5336412470309657
1532,2.5259383410107707
1533,2.5553512809459593
1534,2.545925314749562
1535,2.555078721516772
1536,2.5328871897716096
1537,2.4849451219712066
1538,2.55890181970652
1539,2.575956966941684
1540,2.518720212993345
1541,2.5525363838298882
1542,2.5521013499766756
1543,2.5702654201781194
1544,2.5180695667079123
1545,2.539272546149556
1546,2.553951049477457
1547,2.549347185406903
1548,2.5528230309964104
1549,2.5416445570832744
1550,2.5518280758662977
1551,2.5322469659081297
1552,2.5498387174390675
1553,2.5536499951214804
1554,2.539141127009573
1555,2.5638532835538
1556,2.5160984083329576
1557,2.530692161049115
1558,2.531347372674953
1559,2.4963102869029363
1560,2.548257057050109
1561,2.5395449415934417
1562,2.5481479913466147
1563,2.5402329824503362
1564,2.560798786460382
1565,2.5601839927110643
1566,2.593381264564772
1567,2.5075766766661283
1568,2.5967626255907774
1569,2.5476874984416593
1570,2.5529338855965507
1571,2.5373430838942452
1572,2.5514900953671016
1573,2.5877992820656375
1574,2.5380769303520174
1575,2.5926660083552595
1576,2.5968613493442323
1577,2.5713153101800272
1578,2.5575868376981594
1579,2.5580390537628266
1580,2.5802577766340153
1581,2.561586663439219
1582,2.5455236020801655
1583,2.607119562406166
1584,2.5862980329227407
1585,2.5508917206787136
1586,2.4978691442141403
1587,2.5350938452266054
1588,2.5585394706299143
1589,2.5239767914236326
1590,2.54725313228285
1591,2.519665506186086
1592,2.5363474681738247
1593,2.549433590819799
1594,2.541154267804151
1595,2.5308368818530864
1596,2.5841943624890273
1597,2.581363248614035
1598,2.5920972376462736
1599,2.5684004898147106
1600,2.5656883662430783
1601,2.4942886975054734
1602,2.537415776531737
1603,2.504732938238548
1604,2.5994766970271326
1605,2.5949694139259574
1606,2.5672275157325535
1607,2.572186222306547
1608,2.588330958455444
1609,2.57256793345747
1610,2.5598110507810485
1611,2.5504618160798986
1612,2.568010858540616
1613,2.565484860915212
1614,2.5448443427407943
1615,2.5201316996509435
1616,2.507823834439947
1617,2.521526187728347
1618,2.5484999051883204
1619,2.55438741391895
1620,2.5579097603803547
1621,2.5486003000886055
1622,2.5563988809915457
1623,2.6001177498750923
1624,2.5838652363452583
1625,2.5396441029356436
1626,2.5700190193252315
1627,2.5789579321441747
1628,2.6055515527973085
1629,2.5748363469429942
1630,2.6169392164370495
1631,2.58892372916545
1632,2.594458102305841
1633,2.573258703606847
1634,2.5754153099156656
1635,2.569392003658276
1636,2.5600909371494667
1637,2.579738916612557
1638,2.5712331631761693
1639,2.575572097804488
1640,2.597112992123667
1641,2.572950850445299
1642,2.596827144149524
1643,2.5864980481010127
1644,2.5968030224015393
1645,2.5782837041520974
1646,2.564008132892058
1647,2.5644872069489297
1648,2.546230586574847
1649,2.555241663471195
1650,2.5378326137096527
1651,2.541024951783973
1652,2.525496383028718
1653,2.527392712690021
1654,2.555404698309134
1655,2.5477684827531344
1656,2.553489880771074
1657,2.5574445397917462
1658,2.557461629777455
1659,2.539324190563578
1660,2.5615974119418032
1661,2.6367953690058874
1662,2.62977927825909
1663,2.625042870410806
1664,2.6417619380490573
1665,2.6111974709257395
1666,2.618122262942385
1667,2.627168968963046
1668,2.6220104905250934
1669,2.61499422751167
1670,2.6214213757049882
1671,2.6024186808541456
1672,2.635164572166882
1673,2.6091729962583576
1674,2.593748713156186
1675,2.580292824575833
1676,2.5772659292778686
1677,2.5883406332858585
1678,2.6382436307629438
1679,2.630855175845926
1680,2.613764792015823
1681,2.5958753782385573
1682,2.61822516826632
1683,2.574770560858581
1684,2.5729312333382186
1685,2.5704332713254305
1686,2.5684126817235033
1687,2.571173828312295
1688,2.576503934498545
1689,2.578788164696999
1690,2.5814506941222164
1691,2.577544177626185
1692,2.6017853583814947
